# Tiempo	x1	y1	z1	x2	y2	z2	v1	v2	K_total	U_total	E_total
7.53000000	0.00074010	0.06318052	0.00000000	9.25990316	-2.94052355	0.00000000	0.00389950	8.33344462	34.73075265	-102.73074734	-67.99999469
7.54000000	0.00070208	0.06318646	0.00000000	9.29791619	-2.86646060	0.00000000	0.00379537	8.31616354	34.58649043	-102.58648538	-67.99999495
7.55000000	0.00066507	0.06319208	0.00000000	9.33492549	-2.79208137	0.00000000	0.00369146	8.29935220	34.44643688	-102.44643209	-67.99999521
7.56000000	0.00062907	0.06319740	0.00000000	9.37093116	-2.71739513	0.00000000	0.00358776	8.28300944	34.31055871	-102.31055417	-67.99999546
7.57000000	0.00059407	0.06320241	0.00000000	9.40593333	-2.64241112	0.00000000	0.00348428	8.26713416	34.17882369	-102.17881939	-67.99999571
7.58000000	0.00056007	0.06320714	0.00000000	9.43993215	-2.56713847	0.00000000	0.00338099	8.25172529	34.05120068	-102.05119663	-67.99999595
7.59000000	0.00052707	0.06321159	0.00000000	9.47292774	-2.49158626	0.00000000	0.00327790	8.23678181	33.92765960	-101.92765578	-67.99999618
7.60000000	0.00049508	0.06321576	0.00000000	9.50492025	-2.41576351	0.00000000	0.00317500	8.22230273	33.80817141	-101.80816782	-67.99999641
7.61000000	0.00046409	0.06321968	0.00000000	9.53590983	-2.33967918	0.00000000	0.00307228	8.20828711	33.69270808	-101.69270471	-67.99999663
7.62000000	0.00043410	0.06322334	0.00000000	9.56589661	-2.26334214	0.00000000	0.00296973	8.19473404	33.58124261	-101.58123945	-67.99999685
7.63000000	0.00040512	0.06322676	0.00000000	9.59488075	-2.18676124	0.00000000	0.00286736	8.18164264	33.47374899	-101.47374604	-67.99999705
7.64000000	0.00037714	0.06322995	0.00000000	9.62286239	-2.10994524	0.00000000	0.00276515	8.16901208	33.37020220	-101.37019945	-67.99999725
7.65000000	0.00035016	0.06323290	0.00000000	9.64984169	-2.03290287	0.00000000	0.00266310	8.15684156	33.27057820	-101.27057565	-67.99999745
7.66000000	0.00032418	0.06323564	0.00000000	9.67581879	-1.95564279	0.00000000	0.00256120	8.14513033	33.17485390	-101.17485153	-67.99999764
7.67000000	0.00029921	0.06323817	0.00000000	9.70079383	-1.87817362	0.00000000	0.00245945	8.13387764	33.08300717	-101.08300499	-67.99999782
7.68000000	0.00027523	0.06324050	0.00000000	9.72476696	-1.80050394	0.00000000	0.00235784	8.12308281	32.99501683	-100.99501482	-67.99999799
7.69000000	0.00025226	0.06324264	0.00000000	9.74773833	-1.72264226	0.00000000	0.00225636	8.11274516	32.91086261	-100.91086077	-67.99999816
7.70000000	0.00023029	0.06324460	0.00000000	9.76970807	-1.64459708	0.00000000	0.00215500	8.10286408	32.83052518	-100.83052350	-67.99999832
7.71000000	0.00020932	0.06324638	0.00000000	9.79067632	-1.56637681	0.00000000	0.00205377	8.09343896	32.75398612	-100.75398459	-67.99999847
7.72000000	0.00018936	0.06324799	0.00000000	9.81064321	-1.48798987	0.00000000	0.00195266	8.08446924	32.68122789	-100.68122650	-67.99999862
7.73000000	0.00017039	0.06324944	0.00000000	9.82960887	-1.40944462	0.00000000	0.00185166	8.07595438	32.61223386	-100.61223262	-67.99999876
7.74000000	0.00015243	0.06325075	0.00000000	9.84757341	-1.33074937	0.00000000	0.00175076	8.06789387	32.54698831	-100.54698720	-67.99999889
7.75000000	0.00013546	0.06325191	0.00000000	9.86453697	-1.25191242	0.00000000	0.00164996	8.06028724	32.48547635	-100.48547536	-67.99999901
7.76000000	0.00011950	0.06325294	0.00000000	9.88049965	-1.17294204	0.00000000	0.00154925	8.05313404	32.42768399	-100.42768312	-67.99999913
7.77000000	0.00010454	0.06325385	0.00000000	9.89546157	-1.09384643	0.00000000	0.00144863	8.04643385	32.37359811	-100.37359735	-67.99999924
7.78000000	0.00009058	0.06325463	0.00000000	9.90942281	-1.01463382	0.00000000	0.00134809	8.04018629	32.32320643	-100.32320577	-67.99999934
7.79000000	0.00007762	0.06325531	0.00000000	9.92238348	-0.93531237	0.00000000	0.00124763	8.03439098	32.27649753	-100.27649697	-67.99999944
7.80000000	0.00006566	0.06325589	0.00000000	9.93434367	-0.85589024	0.00000000	0.00114723	8.02904761	32.23346085	-100.23346037	-67.99999952
7.81000000	0.00005470	0.06325638	0.00000000	9.94530346	-0.77637554	0.00000000	0.00104690	8.02415586	32.19408663	-100.19408624	-67.99999960
7.82000000	0.00004474	0.06325678	0.00000000	9.95526292	-0.69677639	0.00000000	0.00094663	8.01971545	32.15836600	-100.15836568	-67.99999968
7.83000000	0.00003578	0.06325710	0.00000000	9.96422212	-0.61710088	0.00000000	0.00084641	8.01572613	32.12629089	-100.12629063	-67.99999974
7.84000000	0.00002782	0.06325736	0.00000000	9.97218112	-0.53735707	0.00000000	0.00074624	8.01218767	32.09785406	-100.09785386	-67.99999980
7.85000000	0.00002086	0.06325755	0.00000000	9.97913998	-0.45755302	0.00000000	0.00064610	8.00909987	32.07304911	-100.07304896	-67.99999985
7.86000000	0.00001490	0.06325770	0.00000000	9.98509873	-0.37769678	0.00000000	0.00054601	8.00646256	32.05187045	-100.05187034	-67.99999989
7.87000000	0.00000994	0.06325780	0.00000000	9.99005743	-0.29779637	0.00000000	0.00044594	8.00427559	32.03431330	-100.03431323	-67.99999993
7.88000000	0.00000598	0.06325786	0.00000000	9.99401609	-0.21785983	0.00000000	0.00034590	8.00253884	32.02037373	-100.02037369	-67.99999996
7.89000000	0.00000303	0.06325790	0.00000000	9.99697473	-0.13789515	0.00000000	0.00024588	8.00125220	32.01004860	-100.01004857	-67.99999998
7.90000000	0.00000107	0.06325791	0.00000000	9.99893338	-0.05791035	0.00000000	0.00014587	8.00041561	32.00333557	-100.00333557	-67.99999999
7.91000000	0.00000011	0.06325791	0.00000000	9.99989204	0.02208657	0.00000000	0.00004587	8.00002901	32.00023315	-100.00023315	-68.00000000
7.92000000	0.00000015	0.06325791	0.00000000	9.99985070	0.10208760	0.00000000	0.00005413	8.00009240	32.00074064	-100.00074064	-68.00000000
7.93000000	0.00000119	0.06325792	0.00000000	9.99880935	0.18208475	0.00000000	0.00015414	8.00060576	32.00485815	-100.00485814	-67.99999999
7.94000000	0.00000323	0.06325793	0.00000000	9.99676798	0.26207002	0.00000000	0.00025415	8.00156914	32.01258661	-100.01258658	-67.99999997
7.95000000	0.00000627	0.06325796	0.00000000	9.99372655	0.34203540	0.00000000	0.00035418	8.00298257	32.02392775	-100.02392770	-67.99999995
7.96000000	0.00001031	0.06325803	0.00000000	9.98968503	0.42197288	0.00000000	0.00045423	8.00484615	32.03888413	-100.03888405	-67.99999992
7.97000000	0.00001536	0.06325813	0.00000000	9.98464338	0.50187444	0.00000000	0.00055431	8.00715998	32.05745910	-100.05745898	-67.99999988
7.98000000	0.00002140	0.06325827	0.00000000	9.97860154	0.58173207	0.00000000	0.00065441	8.00992419	32.07965685	-100.07965669	-67.99999984
7.99000000	0.00002844	0.06325846	0.00000000	9.97155946	0.66153773	0.00000000	0.00075456	8.01313892	32.10548238	-100.10548217	-67.99999978
8.00000000	0.00003648	0.06325872	0.00000000	9.96351707	0.74128337	0.00000000	0.00085475	8.01680438	32.13494151	-100.13494123	-67.99999972
8.01000000	0.00004553	0.06325904	0.00000000	9.95447429	0.82096093	0.00000000	0.00095498	8.02092075	32.16804087	-100.16804053	-67.99999966
8.02000000	0.00005557	0.06325944	0.00000000	9.94443104	0.90056234	0.00000000	0.00105527	8.02548829	32.20478793	-100.20478751	-67.99999958
8.03000000	0.00006661	0.06325992	0.00000000	9.93338723	0.98007951	0.00000000	0.00115563	8.03050724	32.24519099	-100.24519049	-67.99999950
8.04000000	0.00007866	0.06326050	0.00000000	9.92134277	1.05950432	0.00000000	0.00125604	8.03597789	32.28925918	-100.28925859	-67.99999941
8.05000000	0.00009170	0.06326117	0.00000000	9.90829754	1.13882863	0.00000000	0.00135653	8.04190057	32.33700246	-100.33700178	-67.99999931
8.06000000	0.00010575	0.06326196	0.00000000	9.89425144	1.21804430	0.00000000	0.00145710	8.04827560	32.38843165	-100.38843086	-67.99999921
8.07000000	0.00012080	0.06326286	0.00000000	9.87920436	1.29714314	0.00000000	0.00155775	8.05510337	32.44355841	-100.44355751	-67.99999910
8.08000000	0.00013684	0.06326388	0.00000000	9.86315616	1.37611694	0.00000000	0.00165849	8.06238426	32.50239525	-100.50239423	-67.99999898
8.09000000	0.00015389	0.06326504	0.00000000	9.84610672	1.45495746	0.00000000	0.00175932	8.07011870	32.56495553	-100.56495439	-67.99999885
8.10000000	0.00017194	0.06326634	0.00000000	9.82805590	1.53365645	0.00000000	0.00186025	8.07830715	32.63125351	-100.63125223	-67.99999872
8.11000000	0.00019100	0.06326779	0.00000000	9.80900356	1.61220560	0.00000000	0.00196129	8.08695010	32.70130429	-100.70130287	-67.99999858
8.12000000	0.00021105	0.06326940	0.00000000	9.78894956	1.69059656	0.00000000	0.00206245	8.09604805	32.77512386	-100.77512229	-67.99999843
8.13000000	0.00023211	0.06327118	0.00000000	9.76789375	1.76882099	0.00000000	0.00216372	8.10560155	32.85272911	-100.85272738	-67.99999828
8.14000000	0.00025416	0.06327313	0.00000000	9.74583597	1.84687045	0.00000000	0.00226511	8.11561118	32.93413781	-100.93413592	-67.99999811
8.15000000	0.00027722	0.06327526	0.00000000	9.72277607	1.92473652	0.00000000	0.00236663	8.12607755	33.01936864	-101.01936658	-67.99999794
8.16000000	0.00030129	0.06327759	0.00000000	9.69871387	2.00241068	0.00000000	0.00246829	8.13700129	33.10844119	-101.10843896	-67.99999777
8.17000000	0.00032635	0.06328012	0.00000000	9.67364923	2.07988441	0.00000000	0.00257009	8.14838307	33.20137600	-101.20137358	-67.99999759
8.18000000	0.00035242	0.06328285	0.00000000	9.64758197	2.15714913	0.00000000	0.00267204	8.16022360	33.29819451	-101.29819190	-67.99999740
8.19000000	0.00037949	0.06328580	0.00000000	9.62051193	2.23419620	0.00000000	0.00277415	8.17252362	33.39891911	-101.39891631	-67.99999720
8.20000000	0.00040756	0.06328898	0.00000000	9.59243893	2.31101694	0.00000000	0.00287641	8.18528390	33.50357316	-101.50357016	-67.99999700
8.21000000	0.00043664	0.06329240	0.00000000	9.56336281	2.38760261	0.00000000	0.00297884	8.19850526	33.61218098	-101.61217777	-67.99999679
8.22000000	0.00046672	0.06329606	0.00000000	9.53328340	2.46394443	0.00000000	0.00308144	8.21218853	33.72476786	-101.72476443	-67.99999657
8.23000000	0.00049780	0.06329997	0.00000000	9.50220052	2.54003355	0.00000000	0.00318422	8.22633460	33.84136009	-101.84135644	-67.99999635
8.24000000	0.00052989	0.06330414	0.00000000	9.47011401	2.61586106	0.00000000	0.00328719	8.24094438	33.96198496	-101.96198108	-67.99999612
8.25000000	0.00056298	0.06330858	0.00000000	9.43702371	2.69141799	0.00000000	0.00339035	8.25601884	34.08667078	-102.08666666	-67.99999588
8.26000000	0.00059707	0.06331330	0.00000000	9.40292944	2.76669531	0.00000000	0.00349370	8.27155897	34.21544688	-102.21544252	-67.99999564
8.27000000	0.00063217	0.06331832	0.00000000	9.36783106	2.84168393	0.00000000	0.00359726	8.28756581	34.34834364	-102.34833903	-67.99999539
8.28000000	0.00066827	0.06332363	0.00000000	9.33172840	2.91637467	0.00000000	0.00370103	8.30404043	34.48539251	-102.48538765	-67.99999514
8.29000000	0.00070538	0.06332924	0.00000000	9.29462132	2.99075830	0.00000000	0.00380501	8.32098395	34.62662600	-102.62662088	-67.99999488
8.30000000	0.00074349	0.06333517	0.00000000	9.25650968	3.06482551	0.00000000	0.00390922	8.33839754	34.77207772	-102.77207234	-67.99999461
8.31000000	0.00078261	0.06334143	0.00000000	9.21739333	3.13856692	0.00000000	0.00401366	8.35628239	34.92178239	-102.92177673	-67.99999434
8.32000000	0.00082273	0.06334803	0.00000000	9.17727214	3.21197304	0.00000000	0.00411833	8.37463976	35.07577584	-103.07576990	-67.99999407
8.33000000	0.00086385	0.06335497	0.00000000	9.13614601	3.28503435	0.00000000	0.00422325	8.39347093	35.23409505	-103.23408884	-67.99999379
8.34000000	0.00090599	0.06336226	0.00000000	9.09401482	3.35774122	0.00000000	0.00432841	8.41277726	35.39677817	-103.39677167	-67.99999351
8.35000000	0.00094912	0.06336992	0.00000000	9.05087848	3.43008392	0.00000000	0.00443384	8.43256012	35.56386452	-103.56385773	-67.99999322
8.36000000	0.00099326	0.06337795	0.00000000	9.00673689	3.50205265	0.00000000	0.00453953	8.45282094	35.73539461	-103.73538753	-67.99999293
8.37000000	0.00103841	0.06338636	0.00000000	8.96159000	3.57363753	0.00000000	0.00464548	8.47356123	35.91141018	-103.91140281	-67.99999263
8.38000000	0.00108456	0.06339517	0.00000000	8.91543773	3.64482856	0.00000000	0.00475172	8.49478249	36.09195421	-104.09194654	-67.99999233
8.39000000	0.00113172	0.06340438	0.00000000	8.86828006	3.71561566	0.00000000	0.00485824	8.51648633	36.27707093	-104.27706297	-67.99999203
8.40000000	0.00117988	0.06341401	0.00000000	8.82011697	3.78598864	0.00000000	0.00496505	8.53867437	36.46680586	-104.46679759	-67.99999173
8.41000000	0.00122905	0.06342406	0.00000000	8.77094845	3.85593722	0.00000000	0.00507216	8.56134831	36.66120582	-104.66119724	-67.99999142
8.42000000	0.00127923	0.06343455	0.00000000	8.72077451	3.92545100	0.00000000	0.00517957	8.58450988	36.86031894	-104.86031006	-67.99999112
8.43000000	0.00133040	0.06344548	0.00000000	8.66959521	3.99451949	0.00000000	0.00528730	8.60816089	37.06419473	-105.06418555	-67.99999081
8.44000000	0.00138259	0.06345687	0.00000000	8.61741061	4.06313207	0.00000000	0.00539535	8.63230319	37.27288406	-105.27287456	-67.99999051
8.45000000	0.00143578	0.06346872	0.00000000	8.56422080	4.13127802	0.00000000	0.00550373	8.65693868	37.48643918	-105.48642938	-67.99999020
8.46000000	0.00148997	0.06348105	0.00000000	8.51002590	4.19894650	0.00000000	0.00561244	8.68206934	37.70491380	-105.70490369	-67.99998990
8.47000000	0.00154517	0.06349387	0.00000000	8.45482606	4.26612654	0.00000000	0.00572150	8.70769720	37.92836305	-105.92835264	-67.99998960
8.48000000	0.00160138	0.06350719	0.00000000	8.39862146	4.33280705	0.00000000	0.00583091	8.73382434	38.15684354	-106.15683284	-67.99998930
8.49000000	0.00165859	0.06352102	0.00000000	8.34141232	4.39897682	0.00000000	0.00594067	8.76045291	38.39041341	-106.39040241	-67.99998900
8.50000000	0.00171680	0.06353538	0.00000000	8.28319888	4.46462451	0.00000000	0.00605080	8.78758513	38.62913230	-106.62912101	-67.99998871
8.51000000	0.00177602	0.06355026	0.00000000	8.22398144	4.52973863	0.00000000	0.00616131	8.81522326	38.87306142	-106.87304985	-67.99998843
8.52000000	0.00183624	0.06356569	0.00000000	8.16376033	4.59430757	0.00000000	0.00627220	8.84336965	39.12226357	-107.12225173	-67.99998815
8.53000000	0.00189746	0.06358168	0.00000000	8.10253591	4.65831956	0.00000000	0.00638347	8.87202669	39.37680318	-107.37679107	-67.99998789
8.54000000	0.00195969	0.06359824	0.00000000	8.04030861	4.72176272	0.00000000	0.00649515	8.90119687	39.63674632	-107.63673395	-67.99998763
8.55000000	0.00202292	0.06361538	0.00000000	7.97707889	4.78462498	0.00000000	0.00660723	8.93088271	39.90216073	-107.90214811	-67.99998738
8.56000000	0.00208715	0.06363311	0.00000000	7.91284727	4.84689415	0.00000000	0.00671973	8.96108682	40.17311588	-108.17310302	-67.99998715
8.57000000	0.00215239	0.06365144	0.00000000	7.84761433	4.90855786	0.00000000	0.00683265	8.99181188	40.44968296	-108.44966989	-67.99998693
8.58000000	0.00221862	0.06367040	0.00000000	7.78138068	4.96960360	0.00000000	0.00694600	9.02306062	40.73193497	-108.73192170	-67.99998673
8.59000000	0.00228585	0.06368998	0.00000000	7.71414703	5.03001868	0.00000000	0.00705980	9.05483587	41.01994670	-109.01993324	-67.99998654
8.60000000	0.00235409	0.06371021	0.00000000	7.64591412	5.08979025	0.00000000	0.00717404	9.08714051	41.31379478	-109.31378115	-67.99998637
8.61000000	0.00242332	0.06373109	0.00000000	7.57668278	5.14890529	0.00000000	0.00728874	9.11997751	41.61355772	-109.61354395	-67.99998623
8.62000000	0.00249355	0.06375265	0.00000000	7.50645389	5.20735061	0.00000000	0.00740390	9.15334988	41.91931596	-109.91930207	-67.99998611
8.63000000	0.00256477	0.06377489	0.00000000	7.43522841	5.26511282	0.00000000	0.00751955	9.18726075	42.23115186	-110.23113788	-67.99998602
8.64000000	0.00263699	0.06379782	0.00000000	7.36300741	5.32217836	0.00000000	0.00763567	9.22171330	42.54914979	-110.54913575	-67.99998596
8.65000000	0.00271021	0.06382147	0.00000000	7.28979199	5.37853347	0.00000000	0.00775229	9.25671077	42.87339612	-110.87338205	-67.99998593
8.66000000	0.00278442	0.06384584	0.00000000	7.21558337	5.43416421	0.00000000	0.00786941	9.29225650	43.20397930	-111.20396523	-67.99998593
8.67000000	0.00285962	0.06387094	0.00000000	7.14038286	5.48905644	0.00000000	0.00798705	9.32835391	43.54098984	-111.54097582	-67.99998598
8.68000000	0.00293581	0.06389680	0.00000000	7.06419186	5.54319579	0.00000000	0.00810520	9.36500649	43.88452040	-111.88450647	-67.99998606
8.69000000	0.00301299	0.06392343	0.00000000	6.98701187	5.59656773	0.00000000	0.00822389	9.40221778	44.23466582	-112.23465201	-67.99998620
8.70000000	0.00309116	0.06395084	0.00000000	6.90884450	5.64915747	0.00000000	0.00834312	9.43999145	44.59152310	-112.59150948	-67.99998638
8.71000000	0.00317031	0.06397905	0.00000000	6.82969146	5.70095003	0.00000000	0.00846289	9.47833121	44.95519152	-112.95517814	-67.99998662
8.72000000	0.00325045	0.06400807	0.00000000	6.74955461	5.75193020	0.00000000	0.00858323	9.51724085	45.32577262	-113.32575954	-67.99998692
8.73000000	0.00333156	0.06403792	0.00000000	6.66843588	5.80208255	0.00000000	0.00870414	9.55672426	45.70337027	-113.70335754	-67.99998728
8.74000000	0.00341366	0.06406861	0.00000000	6.58633738	5.85139140	0.00000000	0.00882563	9.59678538	46.08809065	-114.08807837	-67.99998771
8.75000000	0.00349674	0.06410016	0.00000000	6.50326133	5.89984084	0.00000000	0.00894770	9.63742826	46.48004238	-114.48003060	-67.99998822
8.76000000	0.00358079	0.06413259	0.00000000	6.41921009	5.94741472	0.00000000	0.00907038	9.67865699	46.87933647	-114.87932527	-67.99998881
8.77000000	0.00366581	0.06416590	0.00000000	6.33418619	5.99409664	0.00000000	0.00919366	9.72047577	47.28608637	-115.28607586	-67.99998949
8.78000000	0.00375181	0.06420013	0.00000000	6.24819229	6.03986995	0.00000000	0.00931757	9.76288887	47.70040806	-115.70039832	-67.99999026
8.79000000	0.00383877	0.06423528	0.00000000	6.16123123	6.08471773	0.00000000	0.00944211	9.80590060	48.12242001	-116.12241115	-67.99999113
8.80000000	0.00392669	0.06427138	0.00000000	6.07330602	6.12862279	0.00000000	0.00956729	9.84951540	48.55224327	-116.55223539	-67.99999212
8.81000000	0.00401558	0.06430843	0.00000000	5.98441984	6.17156769	0.00000000	0.00969312	9.89373773	48.99000143	-116.98999466	-67.99999323
8.82000000	0.00410542	0.06434647	0.00000000	5.89457609	6.21353469	0.00000000	0.00981961	9.93857217	49.43582074	-117.43581520	-67.99999446
8.83000000	0.00419622	0.06438549	0.00000000	5.80377832	6.25450579	0.00000000	0.00994678	9.98402332	49.88983005	-117.88982589	-67.99999584
8.84000000	0.00428797	0.06442554	0.00000000	5.71203033	6.29446267	0.00000000	0.01007462	10.03009590	50.35216088	-118.35215825	-67.99999737
8.85000000	0.00438066	0.06446661	0.00000000	5.61933613	6.33338675	0.00000000	0.01020317	10.07679464	50.82294746	-118.82294651	-67.99999905
8.86000000	0.00447430	0.06450874	0.00000000	5.52569992	6.37125912	0.00000000	0.01033242	10.12412438	51.30232667	-119.30232758	-68.00000091
8.87000000	0.00456887	0.06455194	0.00000000	5.43112620	6.40806058	0.00000000	0.01046238	10.17208999	51.79043814	-119.79044109	-68.00000296
8.88000000	0.00466438	0.06459623	0.00000000	5.33561967	6.44377162	0.00000000	0.01059307	10.22069642	52.28742420	-120.28742941	-68.00000521
8.89000000	0.00476081	0.06464163	0.00000000	5.23918532	6.47837239	0.00000000	0.01072450	10.26994863	52.79342994	-120.79343761	-68.00000767
8.90000000	0.00485817	0.06468816	0.00000000	5.14182839	6.51184275	0.00000000	0.01085668	10.31985169	53.30860316	-121.30861352	-68.00001037
8.91000000	0.00495645	0.06473584	0.00000000	5.04355444	6.54416219	0.00000000	0.01098962	10.37041065	53.83309439	-121.83310770	-68.00001331
8.92000000	0.00505563	0.06478469	0.00000000	4.94436931	6.57530988	0.00000000	0.01112333	10.42163065	54.36705690	-122.36707343	-68.00001653
8.93000000	0.00515572	0.06483474	0.00000000	4.84427915	6.60526466	0.00000000	0.01125782	10.47351683	54.91064665	-122.91066668	-68.00002003
8.94000000	0.00525671	0.06488599	0.00000000	4.74329046	6.63400501	0.00000000	0.01139310	10.52607438	55.46402228	-123.46404612	-68.00002384
8.95000000	0.00535859	0.06493849	0.00000000	4.64141006	6.66150904	0.00000000	0.01152919	10.57930849	56.02734510	-124.02737308	-68.00002798
8.96000000	0.00546135	0.06499225	0.00000000	4.53864516	6.68775452	0.00000000	0.01166609	10.63322436	56.60077900	-124.60081149	-68.00003248
8.97000000	0.00556500	0.06504728	0.00000000	4.43500333	6.71271884	0.00000000	0.01180381	10.68782723	57.18449048	-125.18452785	-68.00003737
8.98000000	0.00566951	0.06510362	0.00000000	4.33049253	6.73637903	0.00000000	0.01194238	10.74312229	57.77864850	-125.77869116	-68.00004266
8.99000000	0.00577488	0.06516129	0.00000000	4.22512116	6.75871174	0.00000000	0.01208179	10.79911475	58.38342448	-126.38347287	-68.00004839
9.00000000	0.00588110	0.06522031	0.00000000	4.11889803	6.77969322	0.00000000	0.01222205	10.85580977	58.99899218	-126.99904678	-68.00005460
9.01000000	0.00598817	0.06528070	0.00000000	4.01183242	6.79929935	0.00000000	0.01236318	10.91321249	59.62552761	-127.62558892	-68.00006132
9.02000000	0.00609607	0.06534249	0.00000000	3.90393407	6.81750561	0.00000000	0.01250519	10.97132800	60.26320892	-128.26327750	-68.00006858
9.03000000	0.00620479	0.06540571	0.00000000	3.79521323	6.83428708	0.00000000	0.01264809	11.03016130	60.91221629	-128.91229270	-68.00007642
9.04000000	0.00631432	0.06547038	0.00000000	3.68568066	6.84961845	0.00000000	0.01279188	11.08971736	61.57273172	-129.57281660	-68.00008489
9.05000000	0.00642465	0.06553653	0.00000000	3.57534768	6.86347399	0.00000000	0.01293659	11.15000102	62.24493894	-130.24503297	-68.00009403
9.06000000	0.00653577	0.06560417	0.00000000	3.46422617	6.87582755	0.00000000	0.01308220	11.21101701	62.92902317	-130.92912706	-68.00010389
9.07000000	0.00664767	0.06567335	0.00000000	3.35232860	6.88665260	0.00000000	0.01322874	11.27276994	63.62517094	-131.62528546	-68.00011452
9.08000000	0.00676033	0.06574408	0.00000000	3.23966806	6.89592217	0.00000000	0.01337622	11.33526429	64.33356981	-132.33369578	-68.00012598
9.09000000	0.00687374	0.06581639	0.00000000	3.12625832	6.90360888	0.00000000	0.01352463	11.39850431	65.05440813	-133.05454646	-68.00013832
9.10000000	0.00698789	0.06589032	0.00000000	3.01211379	6.90968492	0.00000000	0.01367400	11.46249412	65.78787478	-133.78802640	-68.00015162
9.11000000	0.00710275	0.06596588	0.00000000	2.89724963	6.91412208	0.00000000	0.01382432	11.52723756	66.53415875	-134.53432469	-68.00016593
9.12000000	0.00721832	0.06604311	0.00000000	2.78168171	6.91689171	0.00000000	0.01397560	11.59273826	67.29344887	-135.29363021	-68.00018134
9.13000000	0.00733457	0.06612204	0.00000000	2.66542671	6.91796475	0.00000000	0.01412785	11.65899955	68.06593335	-136.06613126	-68.00019791
9.14000000	0.00745150	0.06620269	0.00000000	2.54850210	6.91731172	0.00000000	0.01428108	11.72602445	68.85179935	-136.85201509	-68.00021574
9.15000000	0.00756907	0.06628510	0.00000000	2.43092621	6.91490274	0.00000000	0.01443529	11.79381565	69.65123250	-137.65146740	-68.00023491
9.16000000	0.00768728	0.06636929	0.00000000	2.31271826	6.91070749	0.00000000	0.01459047	11.86237543	70.46441633	-138.46467184	-68.00025551
9.17000000	0.00780610	0.06645530	0.00000000	2.19389839	6.90469527	0.00000000	0.01474665	11.93170566	71.29153175	-139.29180940	-68.00027765
9.18000000	0.00792551	0.06654317	0.00000000	2.07448771	6.89683496	0.00000000	0.01490381	12.00180774	72.13275631	-140.13305774	-68.00030144
9.19000000	0.00804549	0.06663290	0.00000000	1.95450835	6.88709508	0.00000000	0.01506196	12.07268257	72.98826355	-140.98859054	-68.00032698
9.20000000	0.00816602	0.06672456	0.00000000	1.83398349	6.87544374	0.00000000	0.01522110	12.14433047	73.85822224	-141.85857666	-68.00035441
9.21000000	0.00828706	0.06681815	0.00000000	1.71293740	6.86184868	0.00000000	0.01538123	12.21675116	74.74279549	-142.74317935	-68.00038386
9.22000000	0.00840860	0.06691372	0.00000000	1.59139552	6.84627730	0.00000000	0.01554234	12.28994367	75.64213984	-143.64255531	-68.00041546
9.23000000	0.00853062	0.06701130	0.00000000	1.46938447	6.82869665	0.00000000	0.01570443	12.36390632	76.55640432	-144.55685369	-68.00044937
9.24000000	0.00865307	0.06711093	0.00000000	1.34693214	6.80907345	0.00000000	0.01586750	12.43863662	77.48572927	-145.48621502	-68.00048574
9.25000000	0.00877593	0.06721263	0.00000000	1.22406769	6.78737415	0.00000000	0.01603154	12.51413122	78.43024526	-146.43077001	-68.00052475
9.26000000	0.00889918	0.06731644	0.00000000	1.10082167	6.76356486	0.00000000	0.01619654	12.59038584	79.39007173	-147.39063830	-68.00056657
9.27000000	0.00902277	0.06742239	0.00000000	0.97722603	6.73761150	0.00000000	0.01636249	12.66739517	80.36531568	-148.36592706	-68.00061138
9.28000000	0.00914669	0.06753052	0.00000000	0.85331418	6.70947972	0.00000000	0.01652937	12.74515281	81.35607015	-149.35672955	-68.00065941
9.29000000	0.00927088	0.06764086	0.00000000	0.72912108	6.67913500	0.00000000	0.01669718	12.82365118	82.36241260	-150.36312345	-68.00071085
9.30000000	0.00939532	0.06775346	0.00000000	0.60468326	6.64654266	0.00000000	0.01686588	12.90288140	83.38440323	-151.38516916	-68.00076593
9.31000000	0.00951996	0.06786833	0.00000000	0.48003891	6.61166789	0.00000000	0.01703548	12.98283323	84.42208307	-152.42290797	-68.00082490
9.32000000	0.00964477	0.06798552	0.00000000	0.35522794	6.57447584	0.00000000	0.01720593	13.06349494	85.47547203	-153.47636004	-68.00088801
9.33000000	0.00976971	0.06810507	0.00000000	0.23029203	6.53493160	0.00000000	0.01737721	13.14485321	86.54456673	-154.54552225	-68.00095551
9.34000000	0.00989473	0.06822700	0.00000000	0.10527473	6.49300031	0.00000000	0.01754931	13.22689299	87.62933824	-155.63036594	-68.00102770
9.35000000	0.01001978	0.06835135	0.00000000	-0.01977853	6.44864721	0.00000000	0.01772217	13.30959743	88.72972962	-156.73083449	-68.00110487
9.36000000	0.01014482	0.06847816	0.00000000	-0.14482031	6.40183768	0.00000000	0.01789578	13.39294769	89.84565334	-157.84684066	-68.00118732
9.37000000	0.01026980	0.06860746	0.00000000	-0.26980115	6.35253734	0.00000000	0.01807008	13.47692284	90.97698853	-158.97826390	-68.00127538
9.38000000	0.01039467	0.06873929	0.00000000	-0.39466945	6.30071209	0.00000000	0.01824504	13.56149971	92.12357799	-160.12494737	-68.00136938
9.39000000	0.01051937	0.06887367	0.00000000	-0.51937145	6.24632824	0.00000000	0.01842061	13.64665276	93.28522520	-161.28669487	-68.00146967
9.40000000	0.01064385	0.06901065	0.00000000	-0.64385113	6.18935257	0.00000000	0.01859673	13.73235390	94.46169093	-162.46326755	-68.00157662
